Subject,Object
http://www.drugtargetontology.org/dto/DTO_61000361,http://www.drugtargetontology.org/dto/DTO_61000000
http://www.drugtargetontology.org/dto/DTO_03100580,http://www.drugtargetontology.org/dto/DTO_03391041
http://purl.obolibrary.org/obo/DOID_0060379,http://purl.obolibrary.org/obo/DOID_1934
http://purl.obolibrary.org/obo/DOID_0060372,http://purl.obolibrary.org/obo/DOID_0060894
http://purl.obolibrary.org/obo/BTO_0001387,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000753
http://www.drugtargetontology.org/dto/DTO_01200248,http://www.drugtargetontology.org/dto/DTO_01400327
http://www.drugtargetontology.org/dto/DTO_01400369,http://www.drugtargetontology.org/dto/DTO_01400327
http://www.drugtargetontology.org/dto/DTO_01200180,http://www.drugtargetontology.org/dto/DTO_01400532
http://purl.obolibrary.org/obo/CHEBI_15650,http://purl.obolibrary.org/obo/CHEBI_18059
http://www.drugtargetontology.org/dto/DTO_01400507,http://www.drugtargetontology.org/dto/DTO_01400408
http://www.drugtargetontology.org/dto/DTO_03200611,http://www.drugtargetontology.org/dto/DTO_03491041
http://www.drugtargetontology.org/dto/DTO_61000030,http://www.drugtargetontology.org/dto/DTO_61000000
http://purl.obolibrary.org/obo/BTO_0000003,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_62000362,http://purl.obolibrary.org/obo/CHEBI_30013
http://www.drugtargetontology.org/dto/DTO_61000007,http://www.drugtargetontology.org/dto/DTO_61000006
http://www.drugtargetontology.org/dto/DTO_02200119,http://www.drugtargetontology.org/dto/DTO_02400047
http://www.drugtargetontology.org/dto/DTO_62000100,http://purl.obolibrary.org/obo/CHEBI_16044
http://www.drugtargetontology.org/dto/DTO_02100215,http://www.drugtargetontology.org/dto/DTO_02300002
http://www.drugtargetontology.org/dto/DTO_01200147,http://www.drugtargetontology.org/dto/DTO_01400343
http://www.drugtargetontology.org/dto/DTO_02200097,http://www.drugtargetontology.org/dto/DTO_02400040
http://www.drugtargetontology.org/dto/DTO_03100528,http://www.drugtargetontology.org/dto/DTO_03300235
http://purl.obolibrary.org/obo/CHEBI_18357,http://purl.obolibrary.org/obo/CHEBI_32952
http://purl.obolibrary.org/obo/DOID_4166,http://purl.obolibrary.org/obo/DOID_0050338
http://purl.obolibrary.org/obo/BTO_0002882,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000264
http://purl.obolibrary.org/obo/DOID_4952,http://purl.obolibrary.org/obo/DOID_4953
http://purl.obolibrary.org/obo/DOID_6255,http://purl.obolibrary.org/obo/DOID_5395
http://purl.obolibrary.org/obo/BTO_0002086,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0002085
http://purl.obolibrary.org/obo/DOID_5204,http://purl.obolibrary.org/obo/DOID_2978
http://www.drugtargetontology.org/dto/DTO_02200189,http://www.drugtargetontology.org/dto/DTO_02400002
http://www.drugtargetontology.org/dto/DTO_62000238,http://purl.obolibrary.org/obo/CHEBI_29997
http://www.drugtargetontology.org/dto/DTO_02100804,http://www.drugtargetontology.org/dto/DTO_02300002
http://purl.obolibrary.org/obo/DOID_9283,http://purl.obolibrary.org/obo/DOID_1686
http://purl.obolibrary.org/obo/DOID_3852,http://purl.obolibrary.org/obo/DOID_5295
http://www.drugtargetontology.org/dto/DTO_02100388,http://www.drugtargetontology.org/dto/DTO_02300013
http://purl.obolibrary.org/obo/BTO_0001332,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001033
http://www.drugtargetontology.org/dto/DTO_03200260,http://www.drugtargetontology.org/dto/DTO_03400126
http://www.drugtargetontology.org/dto/DTO_01200305,http://www.drugtargetontology.org/dto/DTO_01400479
http://www.drugtargetontology.org/dto/DTO_02100424,http://www.drugtargetontology.org/dto/DTO_02300013
http://purl.obolibrary.org/obo/BTO_0001339,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/BTO_0005630,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000497
http://www.drugtargetontology.org/dto/DTO_03300117,http://www.drugtargetontology.org/dto/DTO_03300106
http://purl.obolibrary.org/obo/DOID_0050328,http://purl.obolibrary.org/obo/DOID_1459
http://www.drugtargetontology.org/dto/DTO_02100365,http://www.drugtargetontology.org/dto/DTO_02300013
http://www.drugtargetontology.org/dto/DTO_62000035,http://purl.obolibrary.org/obo/CHEBI_30006
http://www.drugtargetontology.org/dto/DTO_01400501,http://www.drugtargetontology.org/dto/DTO_01400375
http://purl.obolibrary.org/obo/BTO_0001282,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000460
http://purl.obolibrary.org/obo/CHEBI_29947,http://purl.obolibrary.org/obo/CHEBI_33700
http://purl.obolibrary.org/obo/DOID_12698,http://purl.obolibrary.org/obo/DOID_1923
http://www.drugtargetontology.org/dto/DTO_02200345,http://www.drugtargetontology.org/dto/DTO_02400013
http://www.drugtargetontology.org/dto/DTO_61000451,http://www.drugtargetontology.org/dto/DTO_61000000
http://www.drugtargetontology.org/dto/DTO_02400003,http://www.drugtargetontology.org/dto/DTO_02400001
http://www.drugtargetontology.org/dto/DTO_03100542,http://www.drugtargetontology.org/dto/DTO_03300238
http://www.drugtargetontology.org/dto/DTO_02200777,http://www.drugtargetontology.org/dto/DTO_02400014
http://www.drugtargetontology.org/dto/DTO_02200409,http://www.drugtargetontology.org/dto/DTO_02400013
http://www.drugtargetontology.org/dto/DTO_02200499,http://www.drugtargetontology.org/dto/DTO_02400013
http://www.drugtargetontology.org/dto/DTO_01200339,http://www.drugtargetontology.org/dto/DTO_01400373
http://www.drugtargetontology.org/dto/DTO_02200208,http://www.drugtargetontology.org/dto/DTO_02400002
http://purl.obolibrary.org/obo/BTO_0003318,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/DOID_2320,http://purl.obolibrary.org/obo/DOID_850
http://www.drugtargetontology.org/dto/DTO_03100193,http://www.drugtargetontology.org/dto/DTO_03300166
http://purl.obolibrary.org/obo/BTO_0000224,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_02200267,http://www.drugtargetontology.org/dto/DTO_02400065
http://www.drugtargetontology.org/dto/DTO_02302003,http://www.drugtargetontology.org/dto/DTO_02300017
http://www.drugtargetontology.org/dto/DTO_02300002,http://www.drugtargetontology.org/dto/DTO_02300001
http://www.drugtargetontology.org/dto/DTO_02100539,http://www.drugtargetontology.org/dto/DTO_02300013
http://www.drugtargetontology.org/dto/DTO_00217464,http://www.drugtargetontology.org/dto/DTO_00200002
http://purl.obolibrary.org/obo/BTO_0002632,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_02200087,http://www.drugtargetontology.org/dto/DTO_02400099
http://purl.obolibrary.org/obo/BTO_0002219,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_03300229,http://www.drugtargetontology.org/dto/DTO_03300105
http://purl.obolibrary.org/obo/DOID_6050,http://purl.obolibrary.org/obo/DOID_77
http://www.drugtargetontology.org/dto/DTO_61000026,http://www.drugtargetontology.org/dto/DTO_61000003
http://purl.obolibrary.org/obo/CHEBI_15422,http://purl.obolibrary.org/obo/CHEBI_36976
http://purl.obolibrary.org/obo/DOID_2723,http://purl.obolibrary.org/obo/DOID_37
http://www.drugtargetontology.org/dto/DTO_02400054,http://www.drugtargetontology.org/dto/DTO_02400002
http://www.drugtargetontology.org/dto/DTO_03300297,http://www.drugtargetontology.org/dto/DTO_03300187
http://www.drugtargetontology.org/dto/DTO_02200679,http://www.drugtargetontology.org/dto/DTO_02400013
http://purl.obolibrary.org/obo/DOID_10003,http://purl.obolibrary.org/obo/DOID_2952
http://purl.obolibrary.org/obo/DOID_8465,http://purl.obolibrary.org/obo/DOID_8466
http://www.drugtargetontology.org/dto/DTO_62100058,http://www.drugtargetontology.org/dto/DTO_62100000
http://purl.obolibrary.org/obo/BTO_0003306,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001033
http://www.drugtargetontology.org/dto/DTO_02100715,http://www.drugtargetontology.org/dto/DTO_02300013
http://www.drugtargetontology.org/dto/DTO_02400021,http://www.drugtargetontology.org/dto/DTO_02400002
http://www.drugtargetontology.org/dto/DTO_61000130,http://www.drugtargetontology.org/dto/DTO_61000000
http://purl.obolibrary.org/obo/DOID_0050711,http://purl.obolibrary.org/obo/DOID_2351
http://www.drugtargetontology.org/dto/DTO_02300053,http://www.drugtargetontology.org/dto/DTO_02300002
http://www.drugtargetontology.org/dto/DTO_01400408,http://www.drugtargetontology.org/dto/DTO_01400328
http://purl.obolibrary.org/obo/BTO_0000426,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001271|http://purl.obolibrary.org/obo/BTO_0000583
http://www.drugtargetontology.org/dto/DTO_00117478,http://www.drugtargetontology.org/dto/DTO_00117459
http://purl.obolibrary.org/obo/BTO_0003866,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/DOID_3277,http://purl.obolibrary.org/obo/DOID_533|http://purl.obolibrary.org/obo/DOID_170|http://purl.obolibrary.org/obo/DOID_0060073
http://www.drugtargetontology.org/dto/DTO_03391019,http://www.drugtargetontology.org/dto/DTO_03300323
http://www.drugtargetontology.org/dto/DTO_02100178,http://www.drugtargetontology.org/dto/DTO_02300002
http://purl.obolibrary.org/obo/BTO_0001208,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_03400101,http://www.drugtargetontology.org/dto/DTO_00200000
http://purl.obolibrary.org/obo/DOID_5433,http://purl.obolibrary.org/obo/DOID_731|http://purl.obolibrary.org/obo/DOID_3179
http://www.drugtargetontology.org/dto/DTO_09000151,http://purl.obolibrary.org/obo/CHEBI_16670
http://www.drugtargetontology.org/dto/DTO_01300405,http://www.drugtargetontology.org/dto/DTO_01300343
http://purl.obolibrary.org/obo/DOID_4154,http://purl.obolibrary.org/obo/DOID_1091
http://www.drugtargetontology.org/dto/DTO_03100385,http://www.drugtargetontology.org/dto/DTO_03300303
http://www.drugtargetontology.org/dto/DTO_01200145,http://www.drugtargetontology.org/dto/DTO_01400343
http://purl.obolibrary.org/obo/BTO_0000959,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/UBERON_0001062
http://purl.obolibrary.org/obo/DOID_0060067,http://purl.obolibrary.org/obo/DOID_700
http://purl.obolibrary.org/obo/DOID_0060061,http://purl.obolibrary.org/obo/DOID_0050749
http://purl.obolibrary.org/obo/DOID_0060064,http://purl.obolibrary.org/obo/DOID_8955
http://purl.obolibrary.org/obo/DOID_0060060,http://purl.obolibrary.org/obo/DOID_0060058
http://www.drugtargetontology.org/dto/DTO_01300357,http://www.drugtargetontology.org/dto/DTO_01300327
http://www.drugtargetontology.org/dto/DTO_03300176,http://www.drugtargetontology.org/dto/DTO_03300105
http://purl.obolibrary.org/obo/BTO_0003179,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001367
http://www.drugtargetontology.org/dto/DTO_02200455,http://www.drugtargetontology.org/dto/DTO_02400013
http://www.drugtargetontology.org/dto/DTO_02100560,http://www.drugtargetontology.org/dto/DTO_02300013
http://www.drugtargetontology.org/dto/DTO_03200603,http://www.drugtargetontology.org/dto/DTO_03491041
http://www.drugtargetontology.org/dto/DTO_03200320,http://www.drugtargetontology.org/dto/DTO_03400293
http://www.drugtargetontology.org/dto/DTO_62000015,http://purl.obolibrary.org/obo/CHEBI_29972
http://www.drugtargetontology.org/dto/DTO_03400257,http://www.drugtargetontology.org/dto/DTO_03400136
http://www.drugtargetontology.org/dto/DTO_61000353,http://www.drugtargetontology.org/dto/DTO_61000000
http://www.drugtargetontology.org/dto/DTO_03100182,http://www.drugtargetontology.org/dto/DTO_03300164
http://www.drugtargetontology.org/dto/DTO_02100430,http://www.drugtargetontology.org/dto/DTO_02300013
http://www.drugtargetontology.org/dto/DTO_01100278,http://www.drugtargetontology.org/dto/DTO_01300367
http://www.drugtargetontology.org/dto/DTO_03400253,http://www.drugtargetontology.org/dto/DTO_03400116
http://www.drugtargetontology.org/dto/DTO_01300570,http://www.drugtargetontology.org/dto/DTO_01300437
http://purl.obolibrary.org/obo/CHEBI_16755,http://purl.obolibrary.org/obo/CHEBI_18059
http://purl.obolibrary.org/obo/DOID_4051,http://purl.obolibrary.org/obo/DOID_3247
http://www.drugtargetontology.org/dto/DTO_00217474,http://www.drugtargetontology.org/dto/DTO_00200002
http://www.drugtargetontology.org/dto/DTO_02200570,http://www.drugtargetontology.org/dto/DTO_02400013
http://www.drugtargetontology.org/dto/DTO_03400272,http://www.drugtargetontology.org/dto/DTO_03400159
http://purl.obolibrary.org/obo/BTO_0000980,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0003099
http://www.drugtargetontology.org/dto/DTO_02200124,http://www.drugtargetontology.org/dto/DTO_02400047
http://www.drugtargetontology.org/dto/DTO_03100429,http://www.drugtargetontology.org/dto/DTO_03300210
http://purl.obolibrary.org/obo/DOID_2871,http://purl.obolibrary.org/obo/DOID_1380|http://purl.obolibrary.org/obo/DOID_305
http://www.drugtargetontology.org/dto/DTO_02200364,http://www.drugtargetontology.org/dto/DTO_02400013
http://www.drugtargetontology.org/dto/DTO_03200516,http://www.drugtargetontology.org/dto/DTO_03400318
http://www.drugtargetontology.org/dto/DTO_02200796,http://www.drugtargetontology.org/dto/DTO_02400014
http://www.drugtargetontology.org/dto/DTO_02200092,http://www.drugtargetontology.org/dto/DTO_02402008
http://www.drugtargetontology.org/dto/DTO_03100606,http://www.drugtargetontology.org/dto/DTO_03391041
http://purl.obolibrary.org/obo/DOID_1595,http://purl.obolibrary.org/obo/DOID_1470
http://purl.obolibrary.org/obo/DOID_1029,http://purl.obolibrary.org/obo/DOID_896
http://purl.obolibrary.org/obo/DOID_9663,http://purl.obolibrary.org/obo/DOID_9637
http://purl.obolibrary.org/obo/DOID_3905,http://purl.obolibrary.org/obo/DOID_305|http://purl.obolibrary.org/obo/DOID_1324
http://www.drugtargetontology.org/dto/DTO_03200035,http://www.drugtargetontology.org/dto/DTO_03400130
http://www.drugtargetontology.org/dto/DTO_03100152,http://www.drugtargetontology.org/dto/DTO_03300158
http://www.drugtargetontology.org/dto/DTO_02100454,http://www.drugtargetontology.org/dto/DTO_02300013
http://purl.obolibrary.org/obo/BTO_0000800,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000556
http://purl.obolibrary.org/obo/BTO_0001343,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000151
http://www.drugtargetontology.org/dto/DTO_02200188,http://www.drugtargetontology.org/dto/DTO_02400002
http://www.drugtargetontology.org/dto/DTO_01200112,http://www.drugtargetontology.org/dto/DTO_01400511
http://www.drugtargetontology.org/dto/DTO_03300240,http://www.drugtargetontology.org/dto/DTO_03300104
http://www.drugtargetontology.org/dto/DTO_02200704,http://www.drugtargetontology.org/dto/DTO_02400013
http://www.drugtargetontology.org/dto/DTO_03200318,http://www.drugtargetontology.org/dto/DTO_03400292
http://www.drugtargetontology.org/dto/DTO_02200685,http://www.drugtargetontology.org/dto/DTO_02400013
http://www.drugtargetontology.org/dto/DTO_02100598,http://www.drugtargetontology.org/dto/DTO_02300013
http://purl.obolibrary.org/obo/BTO_0001974,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001973|http://purl.obolibrary.org/obo/BTO_0001975
http://www.drugtargetontology.org/dto/DTO_01100081,http://www.drugtargetontology.org/dto/DTO_01300342
http://www.drugtargetontology.org/dto/DTO_02100494,http://www.drugtargetontology.org/dto/DTO_02300013
http://purl.obolibrary.org/obo/BTO_0005078,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/DOID_4123,http://purl.obolibrary.org/obo/DOID_16
http://purl.obolibrary.org/obo/CHEBI_3306,http://purl.obolibrary.org/obo/CHEBI_16670
http://www.drugtargetontology.org/dto/DTO_01200330,http://www.drugtargetontology.org/dto/DTO_01400587
http://www.drugtargetontology.org/dto/DTO_03100293,http://www.drugtargetontology.org/dto/DTO_03300287
http://purl.obolibrary.org/obo/BTO_0003110,http://purl.obolibrary.org/obo/BTO_0001967|http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/DOID_5688,http://purl.obolibrary.org/obo/DOID_0050737
http://www.drugtargetontology.org/dto/DTO_03100394,http://www.drugtargetontology.org/dto/DTO_03300202
http://purl.obolibrary.org/obo/BTO_0000124,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_03100163,http://www.drugtargetontology.org/dto/DTO_03300271
http://purl.obolibrary.org/obo/CHEBI_53461,http://purl.obolibrary.org/obo/CHEBI_16670
http://purl.obolibrary.org/obo/BTO_0001655,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000280
http://purl.obolibrary.org/obo/DOID_3904,http://purl.obolibrary.org/obo/DOID_305|http://purl.obolibrary.org/obo/DOID_1325
http://www.drugtargetontology.org/dto/DTO_09000164,http://purl.obolibrary.org/obo/CHEBI_32952
http://purl.obolibrary.org/obo/BTO_0001979,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000765
http://www.drugtargetontology.org/dto/DTO_03300110,http://www.drugtargetontology.org/dto/DTO_03300102
http://www.drugtargetontology.org/dto/DTO_03200496,http://www.drugtargetontology.org/dto/DTO_03400316
http://www.drugtargetontology.org/dto/DTO_02300026,http://www.drugtargetontology.org/dto/DTO_02300002
http://purl.obolibrary.org/obo/BTO_0000234,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001102
http://www.drugtargetontology.org/dto/DTO_62100005,http://www.drugtargetontology.org/dto/DTO_62100000
http://www.drugtargetontology.org/dto/DTO_02200273,http://www.drugtargetontology.org/dto/DTO_02400026
http://www.drugtargetontology.org/dto/DTO_03200020,http://www.drugtargetontology.org/dto/DTO_03400121
http://www.drugtargetontology.org/dto/DTO_02200425,http://www.drugtargetontology.org/dto/DTO_02400013
http://www.drugtargetontology.org/dto/DTO_01100245,http://www.drugtargetontology.org/dto/DTO_01300327
http://www.drugtargetontology.org/dto/DTO_01400389,http://www.drugtargetontology.org/dto/DTO_01400333
http://www.drugtargetontology.org/dto/DTO_02200076,http://www.drugtargetontology.org/dto/DTO_02400031
http://purl.obolibrary.org/obo/DOID_1558,http://purl.obolibrary.org/obo/DOID_37
http://purl.obolibrary.org/obo/BTO_0004730,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_03200242,http://www.drugtargetontology.org/dto/DTO_03400278
http://www.drugtargetontology.org/dto/DTO_03200350,http://www.drugtargetontology.org/dto/DTO_03400196
http://www.drugtargetontology.org/dto/DTO_61000385,http://www.drugtargetontology.org/dto/DTO_61000000
http://www.drugtargetontology.org/dto/DTO_03400268,http://www.drugtargetontology.org/dto/DTO_03400151
http://www.drugtargetontology.org/dto/DTO_03400162,http://www.drugtargetontology.org/dto/DTO_03400111
http://www.drugtargetontology.org/dto/DTO_03300180,http://www.drugtargetontology.org/dto/DTO_03300106
http://purl.obolibrary.org/obo/DOID_9201,http://purl.obolibrary.org/obo/DOID_8574
http://www.drugtargetontology.org/dto/DTO_03200624,http://www.drugtargetontology.org/dto/DTO_03491041
http://purl.obolibrary.org/obo/DOID_13812,http://purl.obolibrary.org/obo/DOID_345
http://www.drugtargetontology.org/dto/DTO_03200182,http://www.drugtargetontology.org/dto/DTO_03400164
http://purl.obolibrary.org/obo/DOID_1508,http://purl.obolibrary.org/obo/DOID_2473
http://www.drugtargetontology.org/dto/DTO_02400028,http://www.drugtargetontology.org/dto/DTO_02400003
http://purl.obolibrary.org/obo/BTO_0000538,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000395
http://purl.obolibrary.org/obo/DOID_3382,http://purl.obolibrary.org/obo/DOID_1115|http://purl.obolibrary.org/obo/DOID_3939|http://purl.obolibrary.org/obo/DOID_8564
http://purl.obolibrary.org/obo/BTO_0000734,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/BTO_0002682,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001438
http://purl.obolibrary.org/obo/BTO_0000677,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_62100051,http://www.drugtargetontology.org/dto/DTO_62100000
http://purl.obolibrary.org/obo/BTO_0000630,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/CHEBI_80324,http://purl.obolibrary.org/obo/CHEBI_16670
http://www.drugtargetontology.org/dto/DTO_03200085,http://www.drugtargetontology.org/dto/DTO_03491029
http://www.drugtargetontology.org/dto/DTO_03200327,http://www.drugtargetontology.org/dto/DTO_03400295
http://www.drugtargetontology.org/dto/DTO_03400304,http://www.drugtargetontology.org/dto/DTO_03400187
http://purl.obolibrary.org/obo/CHEBI_80311,http://purl.obolibrary.org/obo/CHEBI_16670
http://www.drugtargetontology.org/dto/DTO_02200503,http://www.drugtargetontology.org/dto/DTO_02400013
http://www.drugtargetontology.org/dto/DTO_02200037,http://www.drugtargetontology.org/dto/DTO_02400023
http://www.drugtargetontology.org/dto/DTO_03491018,http://www.drugtargetontology.org/dto/DTO_03400326
http://www.drugtargetontology.org/dto/DTO_01300412,http://www.drugtargetontology.org/dto/DTO_01300351
http://purl.obolibrary.org/obo/DOID_628,http://purl.obolibrary.org/obo/DOID_612
http://purl.obolibrary.org/obo/DOID_627,http://purl.obolibrary.org/obo/DOID_628
http://purl.obolibrary.org/obo/DOID_62,http://purl.obolibrary.org/obo/DOID_4079
http://purl.obolibrary.org/obo/DOID_626,http://purl.obolibrary.org/obo/DOID_612
http://purl.obolibrary.org/obo/BTO_0000178,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000415
http://purl.obolibrary.org/obo/BTO_0002305,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001262
http://www.drugtargetontology.org/dto/DTO_62000309,http://purl.obolibrary.org/obo/CHEBI_30013
http://purl.obolibrary.org/obo/DOID_9794,http://purl.obolibrary.org/obo/DOID_980
http://purl.obolibrary.org/obo/DOID_2710,http://purl.obolibrary.org/obo/DOID_841
http://www.drugtargetontology.org/dto/DTO_01200286,http://www.drugtargetontology.org/dto/DTO_01400462
http://purl.obolibrary.org/obo/BTO_0000643,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001260
http://www.drugtargetontology.org/dto/DTO_01300507,http://www.drugtargetontology.org/dto/DTO_01300408
http://www.drugtargetontology.org/dto/DTO_02100029,http://www.drugtargetontology.org/dto/DTO_02300093
http://www.drugtargetontology.org/dto/DTO_02100154,http://www.drugtargetontology.org/dto/DTO_02300002
http://purl.obolibrary.org/obo/BTO_0000232,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/BTO_0001065,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001033
http://www.drugtargetontology.org/dto/DTO_03100133,http://www.drugtargetontology.org/dto/DTO_03300153
http://purl.obolibrary.org/obo/DOID_3315,http://purl.obolibrary.org/obo/DOID_0060084
http://purl.obolibrary.org/obo/DOID_9065,http://purl.obolibrary.org/obo/DOID_2789
http://www.drugtargetontology.org/dto/DTO_01200198,http://www.drugtargetontology.org/dto/DTO_01400445
http://www.drugtargetontology.org/dto/DTO_62000037,http://purl.obolibrary.org/obo/CHEBI_30006
http://www.drugtargetontology.org/dto/DTO_01400552,http://www.drugtargetontology.org/dto/DTO_01400447
http://www.drugtargetontology.org/dto/DTO_61000065,http://www.drugtargetontology.org/dto/DTO_61000000
http://purl.obolibrary.org/obo/DOID_2815,http://purl.obolibrary.org/obo/DOID_338
http://www.drugtargetontology.org/dto/DTO_02390004,http://www.drugtargetontology.org/dto/DTO_02300001
http://www.drugtargetontology.org/dto/DTO_02300016,http://www.drugtargetontology.org/dto/DTO_02300002
http://www.drugtargetontology.org/dto/DTO_02100608,http://www.drugtargetontology.org/dto/DTO_02300013
http://www.drugtargetontology.org/dto/DTO_02400060,http://www.drugtargetontology.org/dto/DTO_02400002
http://purl.obolibrary.org/obo/DOID_8670,http://purl.obolibrary.org/obo/DOID_0060038
http://purl.obolibrary.org/obo/DOID_11294,http://purl.obolibrary.org/obo/DOID_255
http://www.drugtargetontology.org/dto/DTO_02100310,http://www.drugtargetontology.org/dto/DTO_02300013
http://purl.obolibrary.org/obo/BTO_0000303,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000677
http://purl.obolibrary.org/obo/BTO_0001190,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/BTO_0002024,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_02200509,http://www.drugtargetontology.org/dto/DTO_02400013
http://purl.obolibrary.org/obo/BTO_0000444,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0001487
http://purl.obolibrary.org/obo/BTO_0001076,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/DOID_3039,http://purl.obolibrary.org/obo/DOID_1519|http://purl.obolibrary.org/obo/DOID_0050913
http://www.drugtargetontology.org/dto/DTO_01390002,http://www.drugtargetontology.org/dto/DTO_01300327
http://purl.obolibrary.org/obo/CHEBI_80327,http://purl.obolibrary.org/obo/CHEBI_16670
http://www.drugtargetontology.org/dto/DTO_62000054,http://purl.obolibrary.org/obo/CHEBI_30006
http://www.drugtargetontology.org/dto/DTO_03100467,http://www.drugtargetontology.org/dto/DTO_03300199
http://purl.obolibrary.org/obo/BTO_0000393,http://www.drugtargetontology.org/dto/DTO_00000018|http://purl.obolibrary.org/obo/BTO_0000416
http://www.drugtargetontology.org/dto/DTO_02100058,http://www.drugtargetontology.org/dto/DTO_02300095
http://www.drugtargetontology.org/dto/DTO_61000160,http://www.drugtargetontology.org/dto/DTO_61000000
http://www.drugtargetontology.org/dto/DTO_62000394,http://purl.obolibrary.org/obo/CHEBI_30013
http://www.drugtargetontology.org/dto/DTO_62000196,http://purl.obolibrary.org/obo/CHEBI_16044
http://www.drugtargetontology.org/dto/DTO_62000339,http://purl.obolibrary.org/obo/CHEBI_30013
http://www.drugtargetontology.org/dto/DTO_02200792,http://www.drugtargetontology.org/dto/DTO_02400014
http://www.drugtargetontology.org/dto/DTO_01400329,http://www.drugtargetontology.org/dto/DTO_01400327
http://purl.obolibrary.org/obo/BTO_0004672,http://www.drugtargetontology.org/dto/DTO_00000018
http://www.drugtargetontology.org/dto/DTO_01200005,http://www.drugtargetontology.org/dto/DTO_01409932
http://www.drugtargetontology.org/dto/DTO_02300067,http://www.drugtargetontology.org/dto/DTO_02300002
http://www.drugtargetontology.org/dto/DTO_00217544,http://www.drugtargetontology.org/dto/DTO_00217465
http://purl.obolibrary.org/obo/DOID_2394,http://purl.obolibrary.org/obo/DOID_120
http://www.drugtargetontology.org/dto/DTO_00117519,http://www.drugtargetontology.org/dto/DTO_00117474
